filename,width,height,class,xmin,ymin,xmax,ymax
set2_frame508.jpg,359,180,Artifact,131,117,140,132
set2_frame508.jpg,359,180,Artifact,182,135,197,163
set2_frame508.jpg,359,180,Artifact,189,103,198,121
set2_frame508.jpg,359,180,Artifact,246,84,257,109
set2_frame508.jpg,359,180,Artifact,292,91,298,99
set2_frame508.jpg,359,180,Artifact,297,104,298,106
set2_frame508.jpg,359,180,Artifact,321,121,328,131
set2_frame508.jpg,359,180,Artifact,357,94,360,112
set2_frame509.jpg,359,180,Artifact,7,90,12,101
set2_frame509.jpg,359,180,Artifact,130,115,141,133
set2_frame509.jpg,359,180,Artifact,182,134,197,163
set2_frame509.jpg,359,180,Artifact,189,104,197,121
set2_frame509.jpg,359,180,Artifact,246,85,257,109
set2_frame509.jpg,359,180,Artifact,293,91,298,99
set2_frame509.jpg,359,180,Artifact,297,101,298,102
set2_frame509.jpg,359,180,Artifact,297,104,298,106
set2_frame509.jpg,359,180,Artifact,322,121,328,130
set2_frame509.jpg,359,180,Artifact,358,95,360,112
set2_frame510.jpg,359,180,Artifact,7,89,12,102
set2_frame510.jpg,359,180,Artifact,130,114,141,134
set2_frame510.jpg,359,180,Artifact,182,134,197,163
set2_frame510.jpg,359,180,Artifact,187,103,197,122
set2_frame510.jpg,359,180,Artifact,246,85,257,110
set2_frame510.jpg,359,180,Artifact,293,90,299,106
set2_frame510.jpg,359,180,Artifact,323,122,328,130
set2_frame510.jpg,359,180,Artifact,358,95,360,112
set2_frame512.jpg,359,180,Artifact,6,89,12,104
set2_frame512.jpg,359,180,Artifact,129,110,142,134
set2_frame512.jpg,359,180,Artifact,173,88,179,100
set2_frame512.jpg,359,180,Artifact,181,134,197,163
set2_frame512.jpg,359,180,Artifact,182,99,198,123
set2_frame512.jpg,359,180,Artifact,221,119,226,134
set2_frame512.jpg,359,180,Artifact,246,85,256,110
set2_frame512.jpg,359,180,Artifact,292,88,300,108
set2_frame512.jpg,359,180,Artifact,306,155,309,160
set2_frame512.jpg,359,180,Artifact,323,124,328,130
set2_frame512.jpg,359,180,Artifact,359,96,360,109
set2_frame513.jpg,359,180,Artifact,7,92,11,101
set2_frame513.jpg,359,180,Artifact,54,107,55,111
set2_frame513.jpg,359,180,Artifact,129,109,142,133
set2_frame513.jpg,359,180,Artifact,172,88,199,123
set2_frame513.jpg,359,180,Artifact,182,134,197,162
set2_frame513.jpg,359,180,Artifact,221,122,225,134
set2_frame513.jpg,359,180,Artifact,246,86,256,109
set2_frame513.jpg,359,180,Artifact,293,88,300,109
set2_frame513.jpg,359,180,Artifact,325,127,327,130
set2_frame513.jpg,359,180,Artifact,359,96,360,108
set2_frame514.jpg,359,180,Artifact,132,114,141,129
set2_frame514.jpg,359,180,Artifact,182,100,199,122
set2_frame514.jpg,359,180,Artifact,182,135,196,160
set2_frame514.jpg,359,180,Artifact,247,88,255,106
set2_frame514.jpg,359,180,Artifact,295,92,298,96
set2_frame514.jpg,359,180,Artifact,297,104,298,106
set2_frame514.jpg,359,180,Artifact,359,103,360,104
set3_frame13.jpg,359,180,CSD,77,142,79,146
set3_frame14.jpg,359,180,CSD,76,140,80,147
set3_frame15.jpg,359,180,CSD,76,139,80,147
set3_frame17.jpg,359,180,CSD,75,138,81,150
set3_frame17.jpg,359,180,CSD,92,134,96,146
set3_frame18.jpg,359,180,CSD,74,138,82,151
set3_frame18.jpg,359,180,CSD,91,132,96,146
set3_frame19.jpg,359,180,CSD,74,137,82,152
set3_frame19.jpg,359,180,CSD,91,131,97,147
set3_frame20.jpg,359,180,CSD,74,137,82,152
set3_frame20.jpg,359,180,CSD,90,130,97,147
set3_frame20.jpg,359,180,CSD,106,134,113,146
set3_frame22.jpg,359,180,CSD,59,140,62,145
set3_frame22.jpg,359,180,CSD,73,137,82,154
set3_frame22.jpg,359,180,CSD,90,130,97,148
set3_frame22.jpg,359,180,CSD,105,131,114,147
set3_frame23.jpg,359,180,CSD,58,139,64,146
set3_frame23.jpg,359,180,CSD,73,137,82,155
set3_frame23.jpg,359,180,CSD,90,131,97,150
set3_frame23.jpg,359,180,CSD,105,131,114,147
set3_frame24.jpg,359,180,CSD,57,138,65,147
set3_frame24.jpg,359,180,CSD,72,137,82,155
set3_frame24.jpg,359,180,CSD,89,131,98,150
set3_frame24.jpg,359,180,CSD,105,131,114,147
set3_frame25.jpg,359,180,CSD,57,138,65,147
set3_frame25.jpg,359,180,CSD,72,137,82,155
set3_frame25.jpg,359,180,CSD,89,130,98,150
set3_frame25.jpg,359,180,CSD,103,130,115,147
set3_frame27.jpg,359,180,CSD,58,138,65,146
set3_frame27.jpg,359,180,CSD,73,136,82,155
set3_frame27.jpg,359,180,CSD,89,131,98,151
set3_frame27.jpg,359,180,CSD,102,130,116,148
set3_frame28.jpg,359,180,CSD,58,138,65,146
set3_frame28.jpg,359,180,CSD,72,135,82,155
set3_frame28.jpg,359,180,CSD,89,131,98,153
set3_frame28.jpg,359,180,CSD,103,130,116,149
set3_frame29.jpg,359,180,CSD,58,138,65,146
set3_frame29.jpg,359,180,CSD,72,135,82,156
set3_frame29.jpg,359,180,CSD,83,139,84,141
set3_frame29.jpg,359,180,CSD,89,131,98,154
set3_frame29.jpg,359,180,CSD,103,130,116,149
set3_frame30.jpg,359,180,CSD,58,137,65,146
set3_frame30.jpg,359,180,CSD,72,134,84,156
set3_frame30.jpg,359,180,CSD,89,130,98,155
set3_frame30.jpg,359,180,CSD,102,129,116,149
set3_frame32.jpg,359,180,CSD,58,135,67,146
set3_frame32.jpg,359,180,CSD,71,134,84,156
set3_frame32.jpg,359,180,CSD,88,126,117,155
set3_frame33.jpg,359,180,CSD,59,135,67,146
set3_frame33.jpg,359,180,CSD,71,133,84,157
set3_frame33.jpg,359,180,CSD,88,126,118,156
set3_frame34.jpg,359,180,CSD,59,135,68,147
set3_frame34.jpg,359,180,CSD,71,133,84,157
set3_frame34.jpg,359,180,CSD,87,129,100,157
set3_frame34.jpg,359,180,CSD,101,127,118,154
set3_frame35.jpg,359,180,CSD,58,135,68,147
set3_frame35.jpg,359,180,CSD,70,132,85,158
set3_frame35.jpg,359,180,CSD,87,127,119,158
set3_frame37.jpg,359,180,CSD,57,134,69,149
set3_frame37.jpg,359,180,CSD,70,126,120,158
set3_frame38.jpg,359,180,CSD,56,126,120,158
set3_frame39.jpg,359,180,CSD,56,126,121,158
set3_frame40.jpg,359,180,CSD,55,127,121,159
set3_frame42.jpg,359,180,CSD,54,133,69,152
set3_frame42.jpg,359,180,CSD,70,127,122,159
set3_frame43.jpg,359,180,CSD,54,134,68,153
set3_frame43.jpg,359,180,CSD,70,126,122,159
set3_frame44.jpg,359,180,CSD,53,134,68,153
set3_frame44.jpg,359,180,CSD,70,126,122,159
set3_frame45.jpg,359,180,CSD,53,135,68,153
set3_frame45.jpg,359,180,CSD,70,125,122,159
set3_frame47.jpg,359,180,CSD,54,134,68,153
set3_frame47.jpg,359,180,CSD,69,124,123,159
set3_frame47.jpg,359,180,CSD,118,111,119,112
set3_frame48.jpg,359,180,CSD,54,133,68,152
set3_frame48.jpg,359,180,CSD,70,110,124,159
set3_frame49.jpg,359,180,CSD,54,132,69,153
set3_frame49.jpg,359,180,CSD,70,111,125,159
set3_frame50.jpg,359,180,CSD,53,131,69,153
set3_frame50.jpg,359,180,CSD,70,125,123,159
set3_frame50.jpg,359,180,CSD,119,113,124,118
set3_frame52.jpg,359,180,CSD,53,124,124,160
set3_frame53.jpg,359,180,CSD,53,123,125,160
set3_frame54.jpg,359,180,CSD,53,122,126,160
set3_frame55.jpg,359,180,CSD,53,121,126,160
set3_frame57.jpg,359,180,CSD,53,120,128,160
set3_frame57.jpg,359,180,CSD,123,117,125,119
set3_frame58.jpg,359,180,CSD,53,114,129,160
set3_frame59.jpg,359,180,CSD,54,113,129,160
set3_frame60.jpg,359,180,CSD,54,110,129,161
set3_frame62.jpg,359,180,CSD,53,110,129,162
set3_frame62.jpg,359,180,CSD,68,150,69,151
set3_frame63.jpg,359,180,CSD,52,110,129,162
set3_frame64.jpg,359,180,CSD,50,110,129,163
set3_frame65.jpg,359,180,CSD,48,110,128,164
set3_frame67.jpg,359,180,CSD,48,114,127,164
set3_frame68.jpg,359,180,CSD,47,113,128,164
set3_frame69.jpg,359,180,CSD,47,113,128,163
set3_frame70.jpg,359,180,CSD,47,114,128,164
set3_frame72.jpg,359,180,CSD,48,116,132,164
set3_frame73.jpg,359,180,CSD,48,116,134,164
set3_frame74.jpg,359,180,CSD,48,116,134,164
set3_frame75.jpg,359,180,CSD,48,116,134,165
set3_frame77.jpg,359,180,CSD,30,128,31,129
set3_frame77.jpg,359,180,CSD,47,115,136,165
set3_frame78.jpg,359,180,CSD,46,114,134,165
set3_frame79.jpg,359,180,CSD,45,113,134,165
set3_frame80.jpg,359,180,CSD,41,118,43,124
set3_frame80.jpg,359,180,CSD,44,110,132,165
set3_frame82.jpg,359,180,CSD,39,106,132,165
set3_frame83.jpg,359,180,CSD,39,106,132,166
set3_frame84.jpg,359,180,CSD,40,106,133,166
set3_frame85.jpg,359,180,CSD,40,103,134,166
set3_frame87.jpg,359,180,CSD,38,100,138,167
set3_frame87.jpg,359,180,CSD,66,145,78,162
set3_frame88.jpg,359,180,CSD,36,101,139,167
set3_frame88.jpg,359,180,CSD,67,145,78,161
set3_frame89.jpg,359,180,CSD,35,103,140,167
set3_frame89.jpg,359,180,CSD,53,109,54,110
set3_frame89.jpg,359,180,CSD,67,145,77,160
set3_frame90.jpg,359,180,CSD,28,151,32,156
set3_frame90.jpg,359,180,CSD,35,106,141,167
set3_frame90.jpg,359,180,CSD,68,148,77,159
set3_frame92.jpg,359,180,CSD,34,110,140,168
set3_frame92.jpg,359,180,CSD,70,150,75,158
set3_frame93.jpg,359,180,CSD,33,109,140,168
set3_frame93.jpg,359,180,CSD,70,151,75,158
set3_frame94.jpg,359,180,CSD,32,106,139,168
set3_frame94.jpg,359,180,CSD,71,152,75,158
set3_frame95.jpg,359,180,CSD,32,106,138,168
set3_frame95.jpg,359,180,CSD,71,153,74,157
set3_frame97.jpg,359,180,CSD,32,107,137,167
set3_frame97.jpg,359,180,CSD,67,154,73,161
set3_frame98.jpg,359,180,CSD,32,107,138,168
set3_frame98.jpg,359,180,CSD,66,153,74,162
set3_frame99.jpg,359,180,CSD,33,106,138,168
set3_frame99.jpg,359,180,CSD,66,153,74,162
set3_frame100.jpg,359,180,CSD,31,105,139,168
set3_frame100.jpg,359,180,CSD,66,153,73,162
set3_frame102.jpg,359,180,CSD,18,103,139,168
set3_frame102.jpg,359,180,CSD,66,157,69,162
set3_frame103.jpg,359,180,CSD,20,103,139,169
set3_frame103.jpg,359,180,CSD,66,157,69,162
set3_frame104.jpg,359,180,CSD,24,104,139,162
set3_frame104.jpg,359,180,CSD,65,156,71,162
set3_frame104.jpg,359,180,CSD,91,141,102,169
set3_frame105.jpg,359,180,CSD,25,106,139,162
set3_frame105.jpg,359,180,CSD,65,153,73,162
set3_frame105.jpg,359,180,CSD,91,145,102,170
set3_frame105.jpg,359,180,CSD,93,142,95,143
set3_frame105.jpg,359,180,CSD,130,158,131,159
set3_frame107.jpg,359,180,CSD,25,111,139,163
set3_frame107.jpg,359,180,CSD,66,158,69,162
set3_frame107.jpg,359,180,CSD,91,145,102,169
set3_frame108.jpg,359,180,CSD,25,111,139,165
set3_frame108.jpg,359,180,CSD,91,146,102,169
set3_frame109.jpg,359,180,CSD,25,110,139,166
set3_frame109.jpg,359,180,CSD,92,146,102,170
set3_frame110.jpg,359,180,CSD,25,109,140,167
set3_frame110.jpg,359,180,CSD,92,148,102,170
set3_frame112.jpg,359,180,CSD,25,111,142,168
set3_frame112.jpg,359,180,CSD,92,150,103,171
set3_frame112.jpg,359,180,CSD,143,146,151,154
set3_frame113.jpg,359,180,CSD,25,111,152,168
set3_frame113.jpg,359,180,CSD,92,150,103,172
set3_frame114.jpg,359,180,CSD,25,111,151,169
set3_frame114.jpg,359,180,CSD,92,151,104,172
set3_frame115.jpg,359,180,CSD,25,110,150,169
set3_frame115.jpg,359,180,CSD,92,151,104,172
set3_frame117.jpg,359,180,CSD,26,108,150,169
set3_frame117.jpg,359,180,CSD,93,153,103,172
set3_frame118.jpg,359,180,CSD,25,108,151,169
set3_frame118.jpg,359,180,CSD,93,153,103,171
set3_frame119.jpg,359,180,CSD,24,107,150,169
set3_frame119.jpg,359,180,CSD,93,154,103,171
set3_frame120.jpg,359,180,CSD,24,106,150,169
set3_frame120.jpg,359,180,CSD,93,154,103,171
set3_frame122.jpg,359,180,CSD,20,101,142,169
set3_frame122.jpg,359,180,CSD,94,156,102,171
set3_frame123.jpg,359,180,CSD,20,99,142,169
set3_frame123.jpg,359,180,CSD,94,156,102,171
set3_frame124.jpg,359,180,CSD,21,99,141,169
set3_frame124.jpg,359,180,CSD,94,156,103,171
set3_frame125.jpg,359,180,CSD,21,99,141,169
set3_frame125.jpg,359,180,CSD,94,155,103,172
set3_frame127.jpg,359,180,CSD,21,100,140,169
set3_frame127.jpg,359,180,CSD,93,154,104,174
set3_frame128.jpg,359,180,CSD,20,99,139,168
set3_frame128.jpg,359,180,CSD,94,155,105,174
set3_frame129.jpg,359,180,CSD,20,99,139,168
set3_frame129.jpg,359,180,CSD,94,156,105,174
set3_frame130.jpg,359,180,CSD,20,98,139,168
set3_frame130.jpg,359,180,CSD,94,156,105,175
set3_frame132.jpg,359,180,CSD,19,98,140,168
set3_frame132.jpg,359,180,CSD,94,156,105,175
set3_frame133.jpg,359,180,CSD,18,98,141,168
set3_frame133.jpg,359,180,CSD,94,157,105,174
set3_frame134.jpg,359,180,CSD,7,167,10,170
set3_frame134.jpg,359,180,CSD,16,98,142,169
set3_frame134.jpg,359,180,CSD,94,157,105,174
set3_frame135.jpg,359,180,CSD,7,164,10,170
set3_frame135.jpg,359,180,CSD,16,97,142,169
set3_frame135.jpg,359,180,CSD,94,157,105,174
set3_frame137.jpg,359,180,CSD,7,162,8,163
set3_frame137.jpg,359,180,CSD,17,97,142,169
set3_frame137.jpg,359,180,CSD,93,155,105,174
set3_frame138.jpg,359,180,CSD,16,98,142,169
set3_frame138.jpg,359,180,CSD,93,154,105,174
set3_frame139.jpg,359,180,CSD,14,99,142,169
set3_frame139.jpg,359,180,CSD,93,154,105,174
set3_frame140.jpg,359,180,CSD,4,155,9,164
set3_frame140.jpg,359,180,CSD,12,98,143,169
set3_frame140.jpg,359,180,CSD,93,154,105,174
set3_frame142.jpg,359,180,CSD,1,97,145,169
set3_frame142.jpg,359,180,CSD,48,111,51,113
set3_frame142.jpg,359,180,CSD,94,155,105,175
set3_frame143.jpg,359,180,CSD,1,97,145,169
set3_frame143.jpg,359,180,CSD,94,155,105,175
set3_frame144.jpg,359,180,CSD,1,97,145,169
set3_frame144.jpg,359,180,CSD,94,156,105,175
set3_frame145.jpg,359,180,CSD,1,97,146,169
set3_frame145.jpg,359,180,CSD,95,157,105,175
set3_frame147.jpg,359,180,CSD,1,98,146,172
set3_frame147.jpg,359,180,CSD,96,160,105,174
set3_frame148.jpg,359,180,CSD,1,98,146,173
set3_frame148.jpg,359,180,CSD,97,161,105,174
set3_frame149.jpg,359,180,CSD,1,99,145,174
set3_frame149.jpg,359,180,CSD,97,162,105,174
set3_frame150.jpg,359,180,CSD,1,100,144,175
set3_frame150.jpg,359,180,CSD,97,162,105,174
set3_frame152.jpg,359,180,CSD,1,98,145,175
set3_frame152.jpg,359,180,CSD,98,164,105,174
set3_frame153.jpg,359,180,CSD,1,97,146,175
set3_frame153.jpg,359,180,CSD,98,164,105,174
set3_frame154.jpg,359,180,CSD,1,97,148,175
set3_frame154.jpg,359,180,CSD,98,165,105,174
set3_frame154.jpg,359,180,CSD,151,138,153,140
set3_frame155.jpg,359,180,CSD,1,96,151,176
set3_frame155.jpg,359,180,CSD,98,164,104,174
set3_frame155.jpg,359,180,CSD,151,138,152,139
set3_frame157.jpg,359,180,CSD,1,96,153,176
set3_frame157.jpg,359,180,CSD,98,164,104,174
set3_frame158.jpg,359,180,CSD,1,96,153,176
set3_frame158.jpg,359,180,CSD,98,164,104,174
set3_frame159.jpg,359,180,CSD,1,96,153,176
set3_frame159.jpg,359,180,CSD,98,164,104,173
set3_frame160.jpg,359,180,CSD,1,96,154,176
set3_frame160.jpg,359,180,CSD,98,164,104,173
set3_frame162.jpg,359,180,CSD,1,96,160,176
set3_frame162.jpg,359,180,CSD,99,165,104,173
set3_frame162.jpg,359,180,CSD,188,159,194,164
set3_frame163.jpg,359,180,CSD,1,96,169,176
set3_frame163.jpg,359,180,CSD,99,165,104,173
set3_frame163.jpg,359,180,CSD,189,159,194,164
set3_frame164.jpg,359,180,CSD,1,96,170,176
set3_frame164.jpg,359,180,CSD,99,165,104,173
set3_frame164.jpg,359,180,CSD,188,159,194,164
set3_frame165.jpg,359,180,CSD,1,96,167,177
set3_frame165.jpg,359,180,CSD,99,165,104,173
set3_frame165.jpg,359,180,CSD,187,158,195,166
set3_frame167.jpg,359,180,CSD,1,95,164,177
set3_frame167.jpg,359,180,CSD,99,166,104,173
set3_frame167.jpg,359,180,CSD,187,159,195,167
set3_frame168.jpg,359,180,CSD,1,95,163,177
set3_frame168.jpg,359,180,CSD,99,166,104,173
set3_frame168.jpg,359,180,CSD,187,159,195,166
set3_frame169.jpg,359,180,CSD,1,95,161,177
set3_frame169.jpg,359,180,CSD,99,165,104,174
set3_frame169.jpg,359,180,CSD,189,159,193,162
set3_frame170.jpg,359,180,CSD,1,95,160,177
set3_frame170.jpg,359,180,CSD,98,164,104,174
set3_frame170.jpg,359,180,CSD,149,166,151,167
set3_frame172.jpg,359,180,CSD,1,95,159,177
set3_frame172.jpg,359,180,CSD,97,164,104,174
set3_frame173.jpg,359,180,CSD,1,96,164,177
set3_frame173.jpg,359,180,CSD,98,164,104,174
set3_frame173.jpg,359,180,CSD,190,159,192,160
set3_frame174.jpg,359,180,CSD,1,96,168,177
set3_frame174.jpg,359,180,CSD,98,164,104,174
set3_frame175.jpg,359,180,CSD,1,96,170,177
set3_frame175.jpg,359,180,CSD,98,163,104,174
set3_frame177.jpg,359,180,CSD,1,94,171,177
set3_frame177.jpg,359,180,CSD,97,163,104,173
set3_frame178.jpg,359,180,CSD,1,94,170,178
set3_frame178.jpg,359,180,CSD,98,163,104,173
set3_frame178.jpg,359,180,CSD,190,160,191,161
set3_frame179.jpg,359,180,CSD,1,93,170,178
set3_frame179.jpg,359,180,CSD,99,165,103,172
set3_frame179.jpg,359,180,CSD,188,159,192,163
set3_frame179.jpg,359,180,CSD,338,151,343,159
set3_frame180.jpg,359,180,CSD,1,93,167,178
set3_frame180.jpg,359,180,CSD,99,166,103,171
set3_frame180.jpg,359,180,CSD,336,149,344,161
set3_frame182.jpg,359,180,CSD,1,92,164,178
set3_frame182.jpg,359,180,CSD,334,149,344,163
set3_frame183.jpg,359,180,CSD,1,92,163,178
set3_frame183.jpg,359,180,CSD,334,149,344,163
set3_frame184.jpg,359,180,CSD,1,92,163,178
set3_frame184.jpg,359,180,CSD,188,160,192,165
set3_frame184.jpg,359,180,CSD,334,149,344,163
set3_frame185.jpg,359,180,CSD,1,92,165,178
set3_frame185.jpg,359,180,CSD,187,159,193,166
set3_frame185.jpg,359,180,CSD,333,149,344,164
set3_frame187.jpg,359,180,CSD,1,93,166,177
set3_frame187.jpg,359,180,CSD,189,159,192,163
set3_frame187.jpg,359,180,CSD,332,149,344,165
set3_frame188.jpg,359,180,CSD,1,93,166,177
set3_frame188.jpg,359,180,CSD,188,158,193,164
set3_frame188.jpg,359,180,CSD,332,149,344,164
set3_frame189.jpg,359,180,CSD,1,93,167,177
set3_frame189.jpg,359,180,CSD,186,157,195,166
set3_frame189.jpg,359,180,CSD,332,149,344,164
set3_frame190.jpg,359,180,CSD,1,93,167,177
set3_frame190.jpg,359,180,CSD,185,156,196,167
set3_frame190.jpg,359,180,CSD,332,149,344,164
set3_frame192.jpg,359,180,CSD,1,93,168,177
set3_frame192.jpg,359,180,CSD,185,156,197,167
set3_frame192.jpg,359,180,CSD,331,149,344,165
set3_frame193.jpg,359,180,CSD,1,93,168,177
set3_frame193.jpg,359,180,CSD,186,156,196,167
set3_frame193.jpg,359,180,CSD,330,149,344,166
set3_frame194.jpg,359,180,CSD,1,92,167,178
set3_frame194.jpg,359,180,CSD,188,157,194,162
set3_frame194.jpg,359,180,CSD,330,149,344,167
set3_frame195.jpg,359,180,CSD,1,92,168,178
set3_frame195.jpg,359,180,CSD,331,148,345,168
set3_frame197.jpg,359,180,CSD,1,92,171,178
set3_frame197.jpg,359,180,CSD,331,148,345,168
set3_frame198.jpg,359,180,CSD,1,91,171,178
set3_frame198.jpg,359,180,CSD,331,148,345,168
set3_frame199.jpg,359,180,CSD,1,91,171,178
set3_frame199.jpg,359,180,CSD,331,148,345,168
set3_frame200.jpg,359,180,CSD,1,91,172,178
set3_frame200.jpg,359,180,CSD,330,148,345,169
set3_frame202.jpg,359,180,CSD,1,92,172,178
set3_frame202.jpg,359,180,CSD,331,148,345,168
set3_frame203.jpg,359,180,CSD,1,92,172,178
set3_frame203.jpg,359,180,CSD,331,149,345,168
set3_frame204.jpg,359,180,CSD,1,93,172,178
set3_frame204.jpg,359,180,CSD,187,157,195,163
set3_frame204.jpg,359,180,CSD,330,149,342,168
set3_frame205.jpg,359,180,CSD,1,93,172,178
set3_frame205.jpg,359,180,CSD,187,156,196,165
set3_frame205.jpg,359,180,CSD,329,149,343,168
set3_frame207.jpg,359,180,CSD,1,93,172,178
set3_frame207.jpg,359,180,CSD,186,156,196,166
set3_frame207.jpg,359,180,CSD,328,147,345,170
set3_frame208.jpg,359,180,CSD,1,93,173,178
set3_frame208.jpg,359,180,CSD,185,156,196,167
set3_frame208.jpg,359,180,CSD,329,146,346,170
set3_frame209.jpg,359,180,CSD,1,93,173,178
set3_frame209.jpg,359,180,CSD,185,156,197,167
set3_frame209.jpg,359,180,CSD,329,146,346,170
set3_frame210.jpg,359,180,CSD,1,93,173,178
set3_frame210.jpg,359,180,CSD,185,156,197,168
set3_frame210.jpg,359,180,CSD,330,146,346,170
set3_frame212.jpg,359,180,CSD,1,92,173,177
set3_frame212.jpg,359,180,CSD,185,156,197,168
set3_frame212.jpg,359,180,CSD,330,146,346,169
set3_frame213.jpg,359,180,CSD,1,92,173,177
set3_frame213.jpg,359,180,CSD,185,156,197,168
set3_frame213.jpg,359,180,CSD,330,146,346,169
set3_frame214.jpg,359,180,CSD,1,91,173,177
set3_frame214.jpg,359,180,CSD,185,156,196,168
set3_frame214.jpg,359,180,CSD,331,146,346,168
set3_frame215.jpg,359,180,CSD,1,91,173,177
set3_frame215.jpg,359,180,CSD,187,156,196,168
set3_frame215.jpg,359,180,CSD,331,145,347,167
set3_frame217.jpg,359,180,CSD,1,91,173,177
set3_frame217.jpg,359,180,CSD,189,157,196,168
set3_frame217.jpg,359,180,CSD,332,145,347,166
set3_frame218.jpg,359,180,CSD,1,91,173,177
set3_frame218.jpg,359,180,CSD,188,157,197,169
set3_frame218.jpg,359,180,CSD,332,144,347,165
set3_frame219.jpg,359,180,CSD,1,91,173,176
set3_frame219.jpg,359,180,CSD,129,158,134,164
set3_frame219.jpg,359,180,CSD,187,157,197,170
set3_frame219.jpg,359,180,CSD,332,144,347,166
set3_frame220.jpg,359,180,CSD,1,91,173,176
set3_frame220.jpg,359,180,CSD,132,161,133,162
set3_frame220.jpg,359,180,CSD,187,159,197,170
set3_frame220.jpg,359,180,CSD,332,144,347,167
set3_frame222.jpg,359,180,CSD,1,91,172,175
set3_frame222.jpg,359,180,CSD,186,159,198,171
set3_frame222.jpg,359,180,CSD,331,139,349,167
set3_frame222.jpg,359,180,CSD,357,122,360,136
set3_frame223.jpg,359,180,CSD,1,91,173,173
set3_frame223.jpg,359,180,CSD,186,159,198,171
set3_frame223.jpg,359,180,CSD,331,137,350,167
set3_frame223.jpg,359,180,CSD,354,120,360,142
set3_frame224.jpg,359,180,CSD,1,91,172,172
set3_frame224.jpg,359,180,CSD,186,159,198,171
set3_frame224.jpg,359,180,CSD,332,138,350,167
set3_frame224.jpg,359,180,CSD,353,119,360,144
set3_frame225.jpg,359,180,CSD,1,92,87,172
set3_frame225.jpg,359,180,CSD,88,96,173,169
set3_frame225.jpg,359,180,CSD,185,158,198,171
set3_frame225.jpg,359,180,CSD,332,140,349,167
set3_frame225.jpg,359,180,CSD,352,119,360,145
set3_frame227.jpg,359,180,CSD,1,92,85,169
set3_frame227.jpg,359,180,CSD,92,94,174,169
set3_frame227.jpg,359,180,CSD,185,159,196,170
set3_frame227.jpg,359,180,CSD,234,162,239,169
set3_frame227.jpg,359,180,CSD,236,160,237,161
set3_frame227.jpg,359,180,CSD,334,135,352,164
set3_frame227.jpg,359,180,CSD,354,119,360,143
set3_frame228.jpg,359,180,CSD,1,92,84,168
set3_frame228.jpg,359,180,CSD,93,95,174,168
set3_frame228.jpg,359,180,CSD,186,159,195,169
set3_frame228.jpg,359,180,CSD,234,162,239,169
set3_frame228.jpg,359,180,CSD,236,160,237,161
set3_frame228.jpg,359,180,CSD,336,134,353,158
set3_frame228.jpg,359,180,CSD,354,119,360,142
set3_frame229.jpg,359,180,CSD,1,93,82,167
set3_frame229.jpg,359,180,CSD,95,96,174,167
set3_frame229.jpg,359,180,CSD,187,160,194,167
set3_frame229.jpg,359,180,CSD,234,162,239,169
set3_frame229.jpg,359,180,CSD,336,119,360,158
set3_frame230.jpg,359,180,CSD,1,94,81,166
set3_frame230.jpg,359,180,CSD,97,96,174,167
set3_frame230.jpg,359,180,CSD,235,163,238,169
set3_frame230.jpg,359,180,CSD,336,137,352,158
set3_frame230.jpg,359,180,CSD,354,119,360,144
set3_frame232.jpg,359,180,CSD,1,94,71,164
set3_frame232.jpg,359,180,CSD,102,95,145,132
set3_frame232.jpg,359,180,CSD,152,133,175,166
set3_frame232.jpg,359,180,CSD,336,143,349,160
set3_frame232.jpg,359,180,CSD,357,122,358,123
set3_frame233.jpg,359,180,CSD,1,94,65,163
set3_frame233.jpg,359,180,CSD,105,94,145,130
set3_frame233.jpg,359,180,CSD,157,139,174,164
set3_frame233.jpg,359,180,CSD,336,145,346,159
set3_frame234.jpg,359,180,CSD,1,108,39,162
set3_frame234.jpg,359,180,CSD,45,95,61,116
set3_frame234.jpg,359,180,CSD,106,94,144,127
set3_frame234.jpg,359,180,CSD,159,141,174,162
set3_frame234.jpg,359,180,CSD,355,121,360,124
set3_frame235.jpg,359,180,CSD,4,112,35,139
set3_frame235.jpg,359,180,CSD,4,151,8,159
set3_frame235.jpg,359,180,CSD,48,96,57,109
set3_frame235.jpg,359,180,CSD,109,95,131,121
set3_frame235.jpg,359,180,CSD,137,118,142,124
set3_frame235.jpg,359,180,CSD,162,147,169,157
set3_frame235.jpg,359,180,CSD,353,120,360,139
set3_frame237.jpg,359,180,CSD,114,97,131,121
set3_frame237.jpg,359,180,CSD,353,120,360,127
set3_frame238.jpg,359,180,CSD,115,98,133,121
set3_frame239.jpg,359,180,CSD,116,99,132,120
set3_frame239.jpg,359,180,CSD,342,133,351,136
set3_frame239.jpg,359,180,CSD,353,124,354,125
set3_frame240.jpg,359,180,CSD,118,100,129,119
set3_frame240.jpg,359,180,CSD,341,121,356,142
set3_frame2.jpg,359,180,Artifact,14,100,26,123
set3_frame2.jpg,359,180,Artifact,135,99,161,124
set3_frame2.jpg,359,180,Artifact,167,105,188,150
set3_frame2.jpg,359,180,Artifact,173,88,177,96
set3_frame2.jpg,359,180,Artifact,193,90,209,140
set3_frame2.jpg,359,180,Artifact,232,91,258,124
set3_frame2.jpg,359,180,Artifact,248,137,257,149
set3_frame2.jpg,359,180,Artifact,275,91,286,116
set3_frame2.jpg,359,180,Artifact,298,81,356,153
